Date,AAPL,AGG,AMZN,GOOGL,JNJ,JPM,KO,MSFT,NVDA,PG,SPY,TLT,VNQ,XLU,XOM
2025-03-03,236.57489013671875,93.4294204711914,205.02000427246094,166.03550720214844,161.02085876464844,252.94363403320312,69.3201904296875,383.98236083984375,113.88990020751953,168.3659210205078,573.944091796875,86.56172943115234,89.02449035644531,38.0527229309082,102.8123550415039
2025-03-04,234.48770141601562,93.1938705444336,203.8000030517578,169.9226531982422,159.23045349121094,242.8790740966797,67.2785415649414,384.1009826660156,115.81702423095703,166.05508422851562,567.1504516601562,85.49571990966797,87.99590301513672,37.43394088745117,102.60246276855469
2025-03-05,234.2988739013672,92.8735122680664,208.36000061035156,172.01040649414062,158.941650390625,244.12135314941406,67.17310333251953,396.3669738769531,117.12506866455078,167.42623901367188,573.24609375,84.81310272216797,88.97732543945312,37.17011642456055,100.59888458251953
2025-03-06,233.89138793945312,92.779296875,200.6999969482422,171.3443145751953,159.62510681152344,239.27833557128906,67.53734588623047,392.2848815917969,110.40511322021484,167.47418212890625,563.0703125,84.53258514404297,86.69367218017578,36.3978385925293,102.67877960205078
2025-03-07,237.6085205078125,92.66622924804688,199.25,172.84552001953125,160.4529266357422,235.14381408691406,68.46710968017578,388.7464599609375,112.52194213867188,168.7111053466797,566.2262573242188,84.26139831542969,87.21266174316406,37.074188232421875,104.01451110839844
2025-03-10,226.08938598632812,93.10906219482422,194.5399932861328,165.092041015625,161.4251251220703,225.38015747070312,68.48627471923828,375.7490234375,106.82044982910156,169.0083465576172,551.14453125,85.140380859375,86.37281799316406,37.481903076171875,106.6668701171875
2025-03-11,219.48997497558594,92.779296875,196.58999633789062,163.27061462402344,159.65399169921875,222.39085388183594,68.09329223632812,376.0356750488281,108.59780883789062,165.99752807617188,546.5628662109375,84.53258514404297,85.36311340332031,37.131752014160156,104.14808654785156
2025-03-12,215.65354919433594,92.50605773925781,198.88999938964844,166.3262481689453,156.75660705566406,221.18739318847656,67.03890991210938,378.8229064941406,115.57803344726562,161.44297790527344,549.4632568359375,84.02762603759766,85.09888458251953,37.01662063598633,104.11945343017578
2025-03-13,208.398193359375,92.78873443603516,193.88999938964844,161.9966278076172,156.89137268066406,218.55718994140625,66.73219299316406,374.3751525878906,115.41825103759766,161.65391540527344,542.1386108398438,84.766357421875,83.41918182373047,37.107757568359375,103.68057250976562
2025-03-14,212.1848907470703,92.60027313232422,197.9499969482422,164.71383666992188,156.7180938720703,225.59364318847656,66.78047943115234,384.05157470703125,121.49972534179688,161.05943298339844,553.3369140625,84.31749725341797,85.0894546508789,37.832069396972656,106.76227569580078
2025-03-17,212.69178771972656,92.72276306152344,195.74000549316406,163.5194549560547,156.74697875976562,227.0397491455078,67.70744323730469,384.18994140625,119.36272430419922,162.77577209472656,557.6038818359375,84.73828887939453,86.54268646240234,37.9903678894043,108.53688049316406
2025-03-18,211.38978576660156,92.81698608398438,192.82000732421875,159.91644287109375,158.10421752929688,228.0491180419922,66.99290466308594,379.070068359375,115.2684555053711,160.8101348876953,551.5770874023438,84.82242584228516,86.08972930908203,37.72654342651367,108.4223861694336
2025-03-19,213.92420959472656,93.0902099609375,195.5399932861328,163.121337890625,156.89137268066406,232.06719970703125,66.89634704589844,383.3201599121094,117.35552978515625,161.63475036621094,557.584228515625,85.261962890625,86.19351959228516,37.86564636230469,110.1111068725586
2025-03-20,212.7911834716797,93.14675903320312,194.9499969482422,162.03646850585938,156.9202423095703,231.97012329101562,67.31153869628906,382.3515319824219,118.3641128540039,160.65672302246094,555.9718627929688,85.31805419921875,86.13690185546875,38.01914596557617,110.57862854003906
2025-03-21,216.9356689453125,93.03369140625,196.2100067138672,163.2208709716797,157.50741577148438,234.51296997070312,66.30732727050781,386.72027587890625,117.5352783203125,159.8321075439453,556.1552734375,84.81310272216797,85.18380737304688,37.774505615234375,110.19698333740234
2025-03-24,219.38063049316406,92.67565155029297,203.25999450683594,166.8935546875,157.1801300048828,240.7535858154297,66.57769775390625,388.51910400390625,121.24009704589844,158.83486938476562,566.115234375,83.9434585571289,86.49549865722656,37.76243209838867,110.48321533203125
2025-03-25,222.3822021484375,92.76043701171875,205.7100067138672,169.7600555419922,154.99508666992188,243.733154296875,66.4425048828125,390.5749816894531,120.52110290527344,156.15008544921875,567.4759521484375,83.9341049194336,85.52498626708984,37.15858459472656,111.23693084716797
2025-03-26,220.17575073242188,92.53431701660156,201.1300048828125,164.2858428955078,155.6688995361328,243.63609313964844,67.61087036132812,385.4452209472656,113.60079956054688,159.7266082763672,560.7013549804688,83.38238525390625,85.85865020751953,37.40494918823242,112.83980560302734
2025-03-27,222.48158264160156,92.48721313476562,201.36000061035156,161.47906494140625,157.02613830566406,240.81178283691406,68.30611419677734,386.04815673828125,111.27406311035156,161.7689971923828,559.2123413085938,83.1392822265625,85.63939666748047,37.39529037475586,112.47724914550781
2025-03-28,216.56793212890625,93.0242691040039,192.72000122070312,153.60617065429688,157.58444213867188,235.69703674316406,67.94884490966797,374.4048156738281,109.51652526855469,161.1169891357422,547.95068359375,84.28944396972656,85.52498626708984,37.67064666748047,112.32460021972656
2025-03-31,220.77207946777344,93.20329284667969,190.25999450683594,153.91473388671875,159.6347198486328,238.0748748779297,69.15583038330078,371.0343933105469,108.22832489013672,163.40863037109375,551.6289672851562,85.12168884277344,86.31626892089844,38.09092330932617,113.46949768066406
2025-04-01,221.8256072998047,93.54832458496094,192.1699981689453,156.33335876464844,147.51580810546875,236.48318481445312,69.39723205566406,377.7554626464844,109.995849609375,163.54287719726562,553.18701171875,85.85929107666016,86.35440826416016,38.18754196166992,113.57445526123047
2025-04-02,222.5213165283203,93.44432067871094,196.00999450683594,156.30345153808594,149.54685974121094,238.57955932617188,68.87580108642578,377.7060546875,110.26547241210938,162.52647399902344,556.6878051757812,85.80299377441406,86.87873840332031,38.36628341674805,113.221435546875
2025-04-03,201.94786071777344,93.9359130859375,178.41000366210938,150.0131378173828,153.83998107910156,221.95411682128906,70.66216278076172,368.78082275390625,101.65753936767578,165.29757690429688,529.2537841796875,86.19715118408203,83.913818359375,38.1247444152832,107.26792907714844
2025-04-04,187.22842407226562,94.02098846435547,171.0,144.91712951660156,147.50619506835938,205.34344482421875,67.52397155761719,355.664794921875,94.17801666259766,157.01304626464844,498.2696838378906,87.13560485839844,80.27203369140625,36.004024505615234,99.54936981201172
2025-04-07,180.3507080078125,92.82988739013672,175.25999450683594,146.0617218017578,144.98422241210938,209.40576171875,66.01765441894531,353.7077941894531,97.50334930419922,153.63783264160156,497.3822021484375,84.50792694091797,78.1651382446289,35.453304290771484,98.21366119384766
2025-04-08,171.365966796875,92.34778594970703,170.66000366210938,144.02133178710938,144.3874053955078,211.77871704101562,66.06593322753906,350.4460754394531,96.16523742675781,151.87356567382812,489.5917663574219,82.91255187988281,76.06776428222656,35.308380126953125,96.1432876586914
2025-04-09,197.63441467285156,92.55575561523438,191.10000610351562,157.96563720703125,145.32113647460938,228.83860778808594,67.54328155517578,385.95916748046875,114.16999816894531,155.64187622070312,541.0084228515625,83.40055847167969,80.60570526123047,36.69965362548828,100.94235229492188
2025-04-10,189.2559356689453,91.8278579711914,181.22000122070312,152.10328674316406,143.1264190673828,221.77833557128906,68.32542419433594,376.9252624511719,107.4194564819336,156.83087158203125,517.3018798828125,81.10132598876953,78.76573944091797,36.42430114746094,95.34185791015625
2025-04-11,196.9386749267578,91.73332214355469,184.8699951171875,156.4029998779297,146.05267333984375,230.65492248535156,68.97236633300781,383.94287109375,110.7747573852539,160.0430450439453,526.531982421875,81.54240417480469,79.72862243652344,36.86873245239258,98.40447998046875
2025-04-14,201.28195190429688,92.27214050292969,182.1199951171875,158.32395935058594,148.5842742919922,229.20965576171875,69.95726776123047,383.310302734375,110.55506134033203,162.17169189453125,531.64013671875,82.12425231933594,81.37792205810547,37.53055953979492,98.64299774169922
2025-04-15,200.904296875,92.4612045288086,179.58999633789062,155.57687377929688,147.87197875976562,227.65701293945312,69.3875732421875,381.25439453125,112.04297637939453,161.53884887695312,530.151123046875,82.4151611328125,81.62579345703125,37.525718688964844,98.36632537841797
2025-04-16,193.08241271972656,92.75425720214844,174.3300018310547,152.61085510253906,148.15110778808594,224.21963500976562,69.21376037597656,367.2982482910156,104.3437728881836,159.54443359375,518.3668823242188,82.87501525878906,81.56858825683594,37.18756866455078,99.40628051757812
2025-04-17,195.77581787109375,92.51792907714844,172.61000061035156,150.4510498046875,151.57789611816406,226.5144805908203,70.48834991455078,363.5126647949219,101.34796142578125,163.61000061035156,519.1064453125,82.14301300048828,82.78887176513672,37.56919860839844,102.01091003417969
2025-04-21,191.97918701171875,91.96019744873047,167.32000732421875,146.9774169921875,151.0484619140625,223.6141815185547,70.26626586914062,354.95318603515625,96.77438354492188,159.9214324951172,506.7503662109375,80.70718383789062,81.06330871582031,36.68033218383789,100.51300811767578
2025-04-22,198.51893615722656,92.13035583496094,173.17999267578125,150.7595672607422,151.84742736816406,230.05923461914062,71.35738372802734,362.5638122558594,98.75160217285156,161.97653198242188,519.9348754882812,81.15764617919922,82.63633728027344,37.6803092956543,103.32756805419922
2025-04-23,203.34925842285156,92.35723114013672,180.60000610351562,154.62139892578125,149.56610107421875,235.22506713867188,70.77803039550781,370.0460205078125,102.5662612915039,159.90213012695312,527.9915161132812,81.9459457397461,82.78887176513672,37.839725494384766,102.44026184082031
2025-04-24,207.09620666503906,92.8676986694336,186.5399932861328,158.53294372558594,149.1329345703125,238.89678955078125,70.02486419677734,382.80615234375,106.28104400634766,153.92015075683594,539.105224609375,82.809326171875,83.09394836425781,37.8976936340332,103.64241027832031
2025-04-25,208.00062561035156,93.20801544189453,188.99000549316406,161.20037841796875,148.79605102539062,237.83238220214844,69.43586730957031,387.30340576171875,110.85466003417969,155.35775756835938,543.0003051757812,83.41932678222656,82.95095825195312,37.78175735473633,103.58515930175781
2025-04-28,208.8553924560547,93.46324157714844,187.6999969482422,159.85671997070312,149.53721618652344,237.51014709472656,69.31999206542969,386.62139892578125,108.57783508300781,156.1585693359375,543.2073974609375,83.94486236572266,83.46575927734375,38.01363754272461,103.64241027832031
2025-04-29,209.91883850097656,93.69012451171875,187.38999938964844,159.40884399414062,150.07627868652344,238.87725830078125,69.86071014404297,389.4679870605469,108.867431640625,156.55413818359375,546.6292724609375,84.6487045288086,83.913818359375,38.30831527709961,103.38481140136719
2025-04-30,211.20095825195312,93.60503387451172,184.4199981689453,158.05520629882812,150.46133422851562,238.87725830078125,70.0538330078125,390.6738586425781,108.76756286621094,156.85325622558594,546.84619140625,83.96361541748047,84.20936584472656,38.115081787109375,100.78014373779297
2025-05-01,212.0159454345703,93.34992980957031,190.1999969482422,160.54348754882812,148.6805419921875,241.09397888183594,68.8371810913086,420.464111328125,111.45380401611328,154.35433959960938,550.7216186523438,83.53787994384766,84.48583984375,38.2261848449707,100.92326354980469
2025-05-02,204.09466552734375,92.89470672607422,189.97999572753906,163.26068115234375,150.27842712402344,246.58204650878906,69.18479919433594,430.2295227050781,114.33976745605469,154.87535095214844,558.8966674804688,82.63365173339844,85.52498626708984,38.525699615478516,101.33352661132812
2025-05-05,197.67413330078125,92.73346710205078,186.35000610351562,163.43983459472656,149.2003173828125,246.63084411621094,69.23307800292969,431.10919189453125,113.66072082519531,153.24476623535156,555.6918334960938,82.1720962524414,85.33432006835938,38.42908477783203,98.52849578857422
2025-05-06,197.2964630126953,92.96109008789062,185.00999450683594,162.4644317626953,148.69015502929688,243.3985595703125,69.25238800048828,428.2823486328125,113.38111877441406,153.64999389648438,551.0470581054688,82.44524383544922,84.67650604248047,38.89767837524414,99.90238952636719
2025-05-07,195.05027770996094,93.10334777832031,188.7100067138672,150.6699981689453,151.4142608642578,243.53529357910156,69.90898895263672,428.3218994140625,116.89618682861328,153.68858337402344,553.364501953125,82.79376220703125,84.77183532714844,39.0087776184082,99.8069839477539
2025-05-08,196.28271484375,92.61966705322266,192.0800018310547,153.556396484375,149.83563232421875,247.51951599121094,68.72130584716797,433.0859375,117.20575714111328,153.07107543945312,557.2202758789062,81.8707046508789,84.43817138671875,38.69477844238281,101.199951171875
2025-05-09,197.31634521484375,92.71450805664062,193.05999755859375,152.03358459472656,148.44952392578125,247.13865661621094,68.09367370605469,433.63946533203125,116.48675537109375,152.11590576171875,556.5103149414062,81.9931640625,85.00064849853516,38.76240539550781,102.38301086425781
2025-05-12,209.776123046875,92.40153503417969,208.63999938964844,157.716796875,148.3725128173828,253.94500732421875,67.13774108886719,444.04730224609375,122.82787322998047,155.2419891357422,574.9015502929688,81.23019409179688,85.42011260986328,38.53053283691406,104.14808654785156
2025-05-13,211.90582275390625,92.30670166015625,211.3699951171875,158.78176879882812,142.8857879638672,256.8355712890625,66.58734893798828,443.9287109375,129.74815368652344,153.1482696533203,578.6981811523438,80.90052795410156,84.33329772949219,38.47739028930664,104.4343032836914
2025-05-14,211.3087158203125,92.04115295410156,210.25,164.59439086914062,140.8836212158203,259.40380859375,66.78047943115234,447.6845397949219,135.15060424804688,152.4632568359375,579.437744140625,80.36365509033203,83.5038833618164,38.30831527709961,103.49929809570312
2025-05-15,210.43295288085938,92.5627670288086,205.1699981689453,163.19100952148438,144.0120086669922,261.2103576660156,69.14617919921875,448.6946105957031,134.64129638671875,156.69888305664062,582.2678833007812,81.07008361816406,85.02925109863281,39.124725341796875,104.54884338378906
2025-05-16,210.24388122558594,92.61966705322266,205.58999633789062,165.41055297851562,145.6676483154297,261.2787170410156,69.52275085449219,449.82342529296875,135.2104949951172,157.5382843017578,585.9560546875,81.28672790527344,86.08746337890625,39.699588775634766,104.1733169555664
2025-05-19,207.7758026123047,92.59122467041016,206.16000366210938,165.75889587402344,146.7842559814453,258.6615905761719,69.45516967773438,454.3783874511719,135.38027954101562,158.9759063720703,586.5969848632812,81.0512466430664,86.10652923583984,39.8686637878418,102.51718139648438
